"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Sus3","Exp3","Inf3","Rec3","Sus4","Exp4","Inf4","Rec4","Total1","Total2","Total3","Total4","TotalV"
"50",49,298.19063608589,0.57109970918067,1.04759015501062,0.190674049918893,4999.02210083886,0.787384622455296,1.19051453868575,298.310919830563,0.528616129475605,1.08027530610359,0.0801887338575614,299.404250754476,0.186059088309418,0.208859570180312,0.015495055606001,299.673288540518,0.102356833695254,0.208859570180312,0.015495055606001,300,300,299.814664468572,300,5001
"51",50,298.144403329914,0.580699725168446,1.07555736748839,0.199339577429203,4998.9649727452,0.816462494104943,1.21856476069745,298.267137771894,0.53750624544176,1.11138564149555,0.0839703411693641,299.388691287061,0.189206610518328,0.214885189810609,0.0162262960964057,299.664799756528,0.104088757564759,0.214885189810609,0.0162262960964057,300,300,299.809009383486,300,5001
"52",51,298.097120291939,0.590778488104612,1.10390220169157,0.208199018264779,4998.90629444083,0.845913762699361,1.24779179647027,298.222340253586,0.546839688678402,1.14297473221777,0.0878453255185071,299.372766033522,0.192511202502846,0.221004227306697,0.0169756357517627,299.656113020015,0.105907116926886,0.221004227306697,0.0169756357517627,300,300,299.803257099083,300,5001
"53",52,298.048742258742,0.601350107227895,1.13265329153367,0.21725434249635,4998.84604987585,0.875747393765306,1.278202730387,298.17648499576,0.556629533740141,1.17507065346532,0.0918148170343805,299.356459813841,0.195977544612398,0.227222157104366,0.0177432962874356,299.647220057226,0.107814489382347,0.227222157104366,0.0177432962874356,300,300,299.797402811845,300,5001
"54",53,297.999224290305,0.612428017066753,1.16183990393848,0.226507788689358,4998.7842211195,0.905973821610706,1.30980505889624,298.129529499046,0.566888231572597,1.20770221590443,0.0958800534775367,299.339757358538,0.199610102643116,0.233544599057371,0.0185295203966462,299.638112545885,0.109813334660852,0.233544599057371,0.0185295203966462,300,300,299.791441580636,300,5001
"55",54,297.948521206882,0.624025035846448,1.19149189001956,0.235961867251881,4998.72078833221,0.936604910001642,1.34260675779339,298.081431031121,0.577627663596638,1.24089892315003,0.100042382133026,299.322643303288,0.203413147024888,0.239977310384557,0.0193345721285373,299.628782112304,0.111906005182696,0.239977310384557,0.0193345721285373,300,300,299.785368332826,300,5001
"56",55,297.896587572521,0.636153426768255,1.22163963719805,0.245619363513098,4998.65572973913,0.967653909224671,1.37661635165064,298.032146609859,0.588859198456058,1.27469093003815,0.104303261646894,299.305102182255,0.207390772971789,0.246526177789761,0.0201587372567441,299.619220327803,0.114094757151137,0.246526177789761,0.0201587372567441,300,300,299.779177870273,300,5001
"57",56,297.843377677662,0.648824950489886,1.25231403196281,0.255483339884855,4998.58902161051,0.999135417510736,1.41184297197965,297.981632985788,0.600593740621958,1.30910901015441,0.108664263435875,299.287118421241,0.21154691776436,0.253197211357644,0.0210023235645769,299.609418705011,0.116381760066503,0.253197211357644,0.0210023235645769,300,300,299.772864873927,300,5001
"58",57,297.788845518889,0.662050920116485,1.28354642308608,0.265557137907859,4998.52063824262,1.0310653400503,1.44829641733041,297.9298466218,0.612841781325891,1.34418452378216,0.113127073092157,299.268676329797,0.215885378878142,0.259996538548649,0.0218656611306404,299.599368693614,0.118769106706633,0.259996538548649,0.0218656611306404,300,300,299.766423908354,300,5001
"59",58,297.732944776113,0.67584225604759,1.31536858784451,0.275844379994958,4998.45055194057,1.06346084724154,1.48598721218781,297.876743670458,0.625613449363616,1.37994938849363,0.117693491685552,299.249760092436,0.220409832086433,0.266930398717222,0.0227491025955779,299.589061675594,0.121258823093657,0.266930398717222,0.0227491025955779,300,300,299.759849425835,300,5001
"60",59,297.675628787927,0.69020953769967,1.34781270365414,0.286348970719112,4998.37873300447,1.09634033424062,1.52492666129541,297.822279949629,0.638918559009867,1.41643605448744,0.122365436873506,299.230353759242,0.22512384855959,0.274005138552197,0.0236530233920362,299.578488960147,0.123852877909004,0.274005138552197,0.0236530233920362,300,300,299.753135769746,300,5001
"61",60,297.616850524987,0.705163054078486,1.38091132307337,0.297075097861117,4998.30514971715,1.12972338107185,1.56512690177691,297.766410916287,0.652766656872263,1.45367748292077,0.127144943920409,299.210441235795,0.230030911609997,0.28122720810637,0.0245778219578913,299.567641778222,0.126553191713958,0.28122720810637,0.0245778219578913,300,300,299.746277177469,300,5001
"62",61,297.556562561485,0.720712852939476,1.41469735235972,0.308027233215643,4998.22976833368,1.16363071350339,1.60660095281963,297.709091638531,0.667167067441979,1.49170712740407,0.132034166623271,299.190006272432,0.235134432997124,0.288603157447962,0.025523919932158,299.556511276691,0.129361645928703,0.288603157447962,0.025523919932158,300,300,299.739267782809,300,5001
"63",62,297.494717044853,0.736868788485596,1.44920403347014,0.31921013319117,4998.15255307216,1.19808416489867,1.64936276294626,297.650276765975,0.682128937294419,1.53055891857425,0.137035378156607,299.169032452893,0.240437768776783,0.296139633918184,0.0264917623360919,299.545088512185,0.132280091561133,0.296139633918184,0.0264917623360919,300,300,299.732101617924,300,5001
"64",63,297.431265663794,0.753640567595017,1.48446492936827,0.330628839242685,4998.07346610582,1.23310663923726,1.6934272549443,297.589920498576,0.697661277932927,1.5702672516403,0.142150971851169,299.147503182377,0.245944234692883,0.303843379975102,0.0274818177423499,299.533364444598,0.135310357684539,0.303843379975102,0.0274818177423499,300,300,299.724772614787,300,5001
"65",64,297.366159614743,0.771037794575918,1.52051391251132,0.342288678169517,4997.99246755603,1.26872207543672,1.73881036854149,297.527976554008,0.713773007273088,1.61086697680068,0.1473834619188,299.125401675042,0.251657121111557,0.311721231605043,0.0284945784346289,299.521329930296,0.138454259664149,0.311721231605043,0.0284945784346289,300,300,299.717274606194,300,5001
