"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Sus3","Exp3","Inf3","Rec3","Sus4","Exp4","Inf4","Rec4","Total1","Total2","Total3","Total4","TotalV"
"239",238,41.8276950658947,21.9903531705765,145.324934833789,74.8570169297408,3698.02855503879,263.91135049256,1039.06009446864,0.207120131558845,2.58067577937396,53.1593099735411,18.0528941155263,0.0441713655911913,0.785041002167996,16.6080959296195,5.51802492807636,0.0885209923978746,0.785358149906251,16.6080959296195,5.51802492807636,284.000000000001,74.0000000000001,22.955333225455,23,5000.99999999999
"240",239,41.3532485966735,21.7515572503279,145.336936550851,75.5582576021481,3695.73908840697,263.422044623225,1041.8388669698,0.207048768581867,2.58832662902453,53.1093082225675,18.0953163798263,0.0441686615012195,0.787612416185154,16.5910824631009,5.53249036125362,0.0885145976016838,0.787912578043787,16.5910824631009,5.53249036125362,284.000000000001,74.0000000000001,22.9553539020409,23,5000.99999999999
"241",240,40.8963040452018,21.5180592122018,145.333075983732,76.2525607588649,3693.49571529888,262.938494348433,1044.56579035268,0.206980986138287,2.59588544133708,53.0600244917637,18.1371090807611,0.0441664647938707,0.790155562767186,16.5743101661798,5.54674126627211,0.0885092524721041,0.790439315075978,16.5743101661798,5.54674126627211,284.000000000001,74.0000000000001,22.9553734600129,23,5000.99999999999
"242",241,40.4564113836076,21.2898834525828,145.313865013081,76.9398401507292,3691.29765749741,262.460676207575,1047.24166629501,0.206916689950881,2.60335222790696,53.011449618087,18.1782814640553,0.0441647620588083,0.792670227129955,16.5577761684309,5.56078077958087,0.0885049289997956,0.792938122988432,16.5577761684309,5.56078077958087,284.000000000001,74.0000000000001,22.9553919372005,23,5000.99999999999
"243",242,40.0331262041583,21.0670465445023,145.279811789445,77.6200154618953,3689.14414812302,261.988564600591,1049.86728727638,0.206855788372628,2.61072708582205,52.9635744805753,18.2188426452301,0.0441635402239709,0.79515623820534,16.5414775970663,5.57461199441896,0.0885015999046052,0.795408808610053,16.5414775970663,5.57461199441896,284.000000000001,74.0000000000001,22.9554093699146,23,5000.99999999999
"244",243,39.6260099381938,20.8495575899059,145.2314202606,78.2930122113005,3687.03443147002,261.522131962225,1052.44343656775,0.206798192294908,2.61801019095935,52.9163900056599,18.258801611086,0.0441627865462577,0.79761346540147,16.5254115798322,5.58823796124173,0.0884992386117207,0.797851220314311,16.5254115798322,5.58823796124173,284.000000000001,74.0000000000001,22.9554257930217,23,5000.99999999999
"245",244,39.2346300550515,20.6374185674149,145.169189726993,78.9587616505414,3684.96776284618,261.061348924354,1054.97088822945,0.20674381505905,2.62520179172948,52.8698871720197,18.2981672211919,0.0441624886020237,0.800041815578291,16.5095752476781,5.60166168815447,0.0884978192285768,0.800265244938836,16.5095752476781,5.60166168815447,284.000000000001,74.0000000000001,22.9554412400129,23,5000.99999999999
"246",245,38.8585602418947,20.4306246750262,145.093614424593,79.6172006584868,3682.94340841582,260.606184467205,1057.45040711697,0.206692572371784,2.63230220323555,52.8240570150137,18.3369482093791,0.0441626342764392,0.802441230223748,16.4939657372177,5.61488614135242,0.0884973165225707,0.802650804907285,16.4939657372177,5.61488614135242,284.000000000001,74.0000000000001,22.9554557430703,23,5000.99999999999
"247",246,38.4973805652816,20.2291646672615,145.005183134528,80.2682716329291,3680.960645046,260.156606060126,1059.88274889387,0.206644382224265,2.63931180181963,52.7788906307185,18.3751531852377,0.044163211753078,0.804811682816211,16.4785801929938,5.62791424556623,0.0884977058996179,0.805007855540281,16.4785801929938,5.62791424556623,284.000000000001,74.0000000000001,22.9554693331293,23,5000.99999999999
"248",247,38.1506776152456,20.0330211863245,144.90437881887,80.9119223795602,3679.01876015604,259.712579792543,1062.26866005141,0.206599164814083,2.64623101997433,52.7343791795974,18.4127906356143,0.0441642095046672,0.807153176361038,16.4634157695601,5.6407488845121,0.088498963383499,0.807336382544229,16.4634157695601,5.6407488845121,284.000000000001,74.0000000000001,22.9554820399379,23,5000.99999999999
